,user_id,song_id,play_count,title,release,artist,year
1739525,70883,473,2,Le Courage Des Oiseaux,La Fossette,Dominique A,1991
1739526,70883,605,5,Lucky (Album Version),We Sing.  We Dance.  We Steal Things.,Jason Mraz & Colbie Caillat,0
1739528,70883,617,2,Sincerité Et Jalousie,Simple Et Funky,Alliance Ethnik,0
1739529,70883,630,1,'Till I Collapse,The Eminem Show,Eminem / Nate Dogg,2002
1739530,70883,657,1,Luvstruck,Hard House Anthems,Southside Spinners,1999
1739531,70883,733,3,Naturally,Kiss & Tell,Selena Gomez & The Scene,2009
1739532,70883,910,1,Don't Start Me Talkin',Roots Of Blues,Sonny Boy Williamson,2004
1739533,70883,952,1,Bleed It Out [Live At Milton Keynes],Road To Revolution: Live At Milton Keynes,Linkin Park,2008
1739534,70883,965,1,Tim McGraw,Taylor Swift,Taylor Swift,2006
1739535,70883,1118,5,Clocks,A Rush Of Blood To The Head,Coldplay,2002
1739536,70883,1141,3,Basic Space,Various Artists/Rough Trade Counter Culture 09,The xx,2009
1739537,70883,1217,3,Whataya Want From Me,Whataya Want From Me,Adam Lambert,2009
1739539,70883,1248,1,American Idiot [feat. Green Day & The Cast Of American Idiot] (Album Version),The Original Broadway Cast Recording 'American Idiot' Featuring Green Day,Green Day,0
1739540,70883,1257,1,Come As You Are,Nirvana,Nirvana,0
1739541,70883,1281,1,Day 'N' Nite,R&B Yearbook,Kid Cudi Vs Crookers,2008
1739542,70883,1286,1,Somebody To Love,My Worlds,Justin Bieber,2010
1739543,70883,1334,3,Hey_ Soul Sister,Save Me_ San Francisco,Train,0
1739544,70883,1348,2,Mia,First Love,Emmy The Great,2007
1739547,70883,1407,1,One Time,One Time,Justin Bieber,2009
1739549,70883,1597,5,Hotel California,Hotel California / Pretty Maids All In A Row [Digital 45],Eagles,1976
1739550,70883,1664,3,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),Mozart - Eine kleine Nachtmusik,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,0
1739551,70883,1691,2,Hips Don't Lie (featuring Wyclef Jean),Essential R&B Hit Selection,Shakira Featuring Wyclef Jean,0
1739552,70883,1739,3,Crawling (Album Version),Hybrid Theory,Linkin Park,2000
1739553,70883,1811,2,Ghosts 'n' Stuff (Original Instrumental Mix),Ghosts 'n' Stuff,Deadmau5,2009
1739554,70883,1816,2,The Funeral (Album Version),The Road Mix: Music From The Television Series One Tree Hill Vol. 3,Band Of Horses,0
1739555,70883,1948,2,Monster,The Fame Monster,Lady GaGa,2009
1739557,70883,2019,2,Oxford Comma (Album),Vampire Weekend,Vampire Weekend,2007
1739558,70883,2048,3,Already Gone,All I Ever Wanted,Kelly Clarkson,2009
1739559,70883,2098,2,Down To Earth,My World,Justin Bieber,2009
1739560,70883,2115,2,Tive Sim,Nova Bis-Cartola,Cartola,1974
1739561,70883,2210,2,Hey There Delilah,Now That's What I Call Music! 68,Plain White T's,2005
1739562,70883,2220,5,Sehr kosmisch,Musik von Harmonia,Harmonia,0
1739563,70883,2234,2,Your Touch,Magic Potion,The Black Keys,2006
1739564,70883,2276,1,Far Away (Album Version),All The Right Reasons,Nickelback,2006
1739565,70883,2500,1,Never Gonna Be Alone (Album Version),Dark Horse,Nickelback,2008
1739567,70883,2610,2,Livin' On A Prayer,Cross Road,Bon Jovi,1986
1739568,70883,2616,1,Gives You Hell,When The World Comes Down,The All-American Rejects,2008
1739569,70883,2657,2,Eenie Meenie,Eenie Meenie,Sean Kingston and Justin Bieber,0
1739570,70883,2672,2,A-Punk (Album),Vampire Weekend,Vampire Weekend,2007
1739571,70883,2686,3,Vanilla Twilight,Ocean Eyes,Owl City,2009
1739572,70883,2842,3,Superman,The Eminem Show,Eminem / Dina Rae,2003
1739576,70883,3165,5,Mockingbird,R&B 2006,Eminem,2004
1739577,70883,3181,3,Te Amo,Rated R,Rihanna,2009
1739578,70883,3207,3,Black,Ten,Pearl Jam,1991
1739579,70883,3241,4,That Should Be Me,My Worlds,Justin Bieber,2010
1739580,70883,3310,1,Yeah!,Confessions,Usher Featuring Lil' Jon & Ludacris,2007
1739581,70883,3346,3,I'm Not Calling You A Liar,Lungs,Florence + The Machine,2009
1739582,70883,3429,1,My Immortal (Album Version),Fallen,Evanescence,2003
1739583,70883,3462,2,If I Had You,For Your Entertainment (Deluxe Version),Adam Lambert,2009
1739586,70883,3567,1,Supermassive Black Hole (Twilight Soundtrack Version),Music From The Original Motion Picture Soundtrack,Muse,0
1739589,70883,3857,4,Breakdown,In Between Dreams,Jack Johnson,2005
1739590,70883,3870,2,Ain't No Rest For The Wicked (Original Version),Cage The Elephant,Cage The Elephant,2008
1739591,70883,4152,3,The Scientist,The Scientist,Coldplay,2002
1739592,70883,4160,1,How You Remind Me,FETENHITS - New Party Rock (set),Nickelback,2000
1739593,70883,4231,1,Baker's Blue Jay Yarn,Am Deister,Dakota Oak,0
1739595,70883,4270,1,Don't Stop The Music,Don't Stop The Music/ Remixes,Rihanna,2007
1739596,70883,4289,2,Do You Remember,In Between Dreams,Jack Johnson,2005
1739597,70883,4301,5,Everywhere I Go,Swan Songs,Hollywood Undead,2008
1739598,70883,4377,2,Psychotic Girl,Attack & Release,The Black Keys,2004
1739599,70883,4448,5,Fireflies,Karaoke Monthly Vol. 2 (January 2010),Charttraxx Karaoke,2009
1739600,70883,4459,1,Frisch und g'sund,Musik mit Herz und Schwung,Die Mooskirchner,0
1739601,70883,4462,3,Sugar Ray (LP Version),Falling Off The Bone,Todd Barry,2004
1739602,70883,4554,2,Kryptonite,Total 90s,3 Doors Down,1997
1739603,70883,4636,1,Sample Track 2,Dance & Hip Hop Breaks,Simon Harris,0
1739604,70883,4639,1,Bulletproof,Bulletproof,La Roux,2009
1739605,70883,4719,1,One Step Closer (Album Version),Hybrid Theory,Linkin Park,2000
1739609,70883,4811,1,Le Jardin d'Hiver,Smile,Jacky Terrasson,2002
1739611,70883,4864,1,Sinisten tähtien alla,Tatsum Tisal,J. Karjalainen & Mustat Lasit,0
1739614,70883,5221,1,What You Know,Tourist History,Two Door Cinema Club,2010
1739616,70883,5272,1,Sexy Bitch,Club Traxxx Summer Slammin'_ Vol. 3,DJ Dizzy,2009
1739617,70883,5273,1,Rianna,The Update Collection Vol. 2,Fisher,0
1739618,70883,5291,2,Bring Me To Life,Fallen,Evanescence,2003
1739619,70883,5367,2,Float On,Float On,Modest Mouse,2003
1739620,70883,5375,2,I Kissed A Girl,One Of The Boys (iTunes Exclusive),Katy Perry,2008
1739624,70883,5616,1,No One's Gonna Love You (Album),Cease to Begin,Band Of Horses,2007
1739625,70883,5645,1,Représente,Fat Come Back,Alliance Ethnik,1999
1739626,70883,5697,5,Here Without You,Here Without You,3 Doors Down,2002
1739627,70883,5879,1,Rabbit Heart (Raise It Up),Rabbit Heart EP,Florence + The Machine,2009
1739628,70883,5901,2,I Will Follow You into the Dark (Album Version),Plans,Death Cab for Cutie,2005
1739629,70883,5943,2,You've Got The Love,Lungs,Florence + The Machine,2009
1739630,70883,5978,2,Hailie's Song,The Eminem Show,Eminem,2002
1739632,70883,6175,5,Pursuit Of Happiness (nightmare),Pursuit Of Happiness,Kid Cudi / MGMT / Ratatat,2010
1739633,70883,6189,3,Creep (Explicit),Pablo Honey,Radiohead,1993
1739634,70883,6201,1,I'm On A Boat,Incredibad,The Lonely Island / T-Pain,2009
1739636,70883,6226,1,New Divide (Album Version),Transformers: Revenge Of The Fallen The Album,Linkin Park,2009
1739637,70883,6230,1,Billionaire [feat. Bruno Mars]  (Explicit Album Version),Billionaire [feat. Bruno Mars],Travie McCoy,0
1739639,70883,6270,2,In The End (Album Version),Hybrid Theory,Linkin Park,2000
1739640,70883,6293,3,Yellow,Yellow,Coldplay,2000
1739641,70883,6339,1,In One Ear,Cage The Elephant,Cage The Elephant,2008
1739642,70883,6378,4,Sayonara-Nostalgia,Yuugata Generation,Base Ball Bear,2005
1739644,70883,6451,1,Paradise City,Greatest Hits,Guns N' Roses,1987
1739645,70883,6525,3,The Pretender,Echoes_ Silence_ Patience & Grace,Foo Fighters,2007
1739647,70883,6682,1,Take A Bow,Ultimate R&B Love 2009,Rihanna,2008
1739648,70883,6726,2,If I Ain't Got You,R&B Love Collection 08,Alicia Keys,2003
1739651,70883,6860,2,Mercy:The Laundromat,Westing (By Musket and Sextant),Pavement,1993
1739653,70883,7028,1,The Middle,Bleed American,Jimmy Eat World,2001
1739654,70883,7103,2,Alejandro,The Fame Monster,Lady GaGa,2009
1739656,70883,7212,3,Hide & Seek,Tiësto - In Search Of Sunrise 6 - Ibiza,Imogen Heap,2009
1739657,70883,7222,3,Master Of Puppets,Master Of Puppets,Metallica,1986
1739658,70883,7224,5,Victoria (LP Version),Hit By A Train: The Best Of Old 97's,Old 97's,2006
1739659,70883,7260,2,Sleepyhead,Manners,Passion Pit,2008
1739660,70883,7326,2,15 Step,In Rainbows,Radiohead,2007
1739661,70883,7343,4,You Belong With Me,Fearless,Taylor Swift,2008
1739662,70883,7399,2,Shiver,Parachutes,Coldplay,2000
1739664,70883,7416,5,Revelry,Only By The Night,Kings Of Leon,2008
1739665,70883,7452,2,Teach Me How To Dougie,Teach Me How To Dougie,California Swag District,0
1739667,70883,7522,3,Forever,Relapse: Refill,Drake / Kanye West / Lil Wayne / Eminem,0
1739668,70883,7576,1,Perfectly Lonely,Battle Studies,John Mayer,0
1739669,70883,7636,2,Skinny Love,For Emma_ Forever Ago,Bon Iver,2007
1739670,70883,7663,1,Infinity,xx,The xx,2009
1739671,70883,7780,1,Home,Up From Below,Edward Sharpe & The Magnetic Zeros,2009
1739674,70883,7875,5,Rain,Live In A Dive,Subhumans,1983
1739675,70883,7881,1,My Boy Builds Coffins,Lungs,Florence + The Machine,2009
1739676,70883,7889,1,Make Love To Your Mind,Playlist: The Very Best Of Bill Withers,Bill Withers,1975
1739677,70883,7911,2,Heartbreak Warfare,Battle Studies,John Mayer,0
1739678,70883,7913,2,Invalid,Fermi Paradox,Tub Ring,2002
1739679,70883,7921,1,Never Let You Go,My Worlds,Justin Bieber,2010
1739680,70883,7969,3,Savior,Appeal To Reason,Rise Against,2008
1739682,70883,7989,1,Drive,Make Yourself,Incubus,1999
1739683,70883,7998,4,Nothin' On You [feat. Bruno Mars] (Album Version),Nothin' On You [feat. Bruno Mars],B.o.B,0
1739686,70883,8034,1,Paper Planes,Decent Work For Decent Pay,M.I.A.,0
1739687,70883,8037,1,Gold Guns Girls,Fantasies,Metric,2009
1739688,70883,8092,2,OMG,OMG - The Remixes,Usher featuring will.i.am,2010
1739689,70883,8099,2,Toxic,The Singles Collection,Britney Spears,2003
1739690,70883,8138,1,Drop The World,Drop The World,Lil Wayne / Eminem,0
1739692,70883,8392,2,Aerodynamic (Daft Punk Remix),Daft Club,Daft Punk,2003
1739693,70883,8434,2,Howlin For You,Brothers,The Black Keys,2010
1739695,70883,8483,2,Video Killed The Radio Star,Friends Reunited: Music Of The Year 1979,The Buggles,1979
1739697,70883,8577,5,One Less Lonely Girl,My Worlds,Justin Bieber,2009
1739698,70883,8582,4,Use Somebody,Use Somebody,Kings Of Leon,2008
1739699,70883,8610,2,16 Candles,16 Candles,The Crests,1988
1739700,70883,8635,2,Una Confusion,All Access,LU,2006
1739701,70883,8654,1,Without Me,Without Me,Eminem,2002
1739702,70883,8698,2,Whatcha Say,Whatcha Say,Jason Derulo,2009
1739703,70883,8762,1,Time To Pretend,Time To Pretend,MGMT,2005
1739704,70883,8814,1,Rock Star,In Search Of...,N.E.R.D.,2002
1739705,70883,8818,1,Dream On,Aerosmith,Aerosmith,1973
1739706,70883,8866,1,Volveré,A Tiempo,Gian Marco,0
1739707,70883,8915,2,It's My Life,Crush,Bon Jovi,2000
1739708,70883,8949,3,Resistance,The Resistance,Muse,0
1739709,70883,9019,2,I Gotta Feeling,Todo Éxitos 2009,Black Eyed Peas,2009
1739711,70883,9139,2,Half Of My Heart,Battle Studies,John Mayer,0
1739712,70883,9162,1,Electric Feel,The Anthems,MGMT,2007
1739713,70883,9262,1,Cosmic Love,Lungs,Florence + The Machine,2009
1739716,70883,9352,1,Be Somebody,Only By The Night,Kings Of Leon,2008
1739717,70883,9386,2,Hero,Greatest Hits,Enrique Iglesias,2001
1739718,70883,9391,1,All I Do Is Win (feat. T-Pain_ Ludacris_ Snoop Dogg & Rick Ross),Victory,DJ Khaled,2010
1739719,70883,9487,1,Heads Will Roll,It's Blitz!,Yeah Yeah Yeahs,2009
1739721,70883,9724,2,One,...And Justice For All,Metallica,1988
1739723,70883,9931,1,When You Were Young,When You  Were Young,The Killers,2006
1739724,70883,9942,1,Greece 2000,Greece 2000,Three Drives,1997
1740301,21118,317,2,Undo,Vespertine Live,Björk,2001
1740306,21118,617,1,Sincerité Et Jalousie,Simple Et Funky,Alliance Ethnik,0
1740314,21118,1334,2,Hey_ Soul Sister,Save Me_ San Francisco,Train,0
1740318,21118,1816,3,The Funeral (Album Version),The Road Mix: Music From The Television Series One Tree Hill Vol. 3,Band Of Horses,0
1740319,21118,2019,4,Oxford Comma (Album),Vampire Weekend,Vampire Weekend,2007
1740323,21118,2220,2,Sehr kosmisch,Musik von Harmonia,Harmonia,0
1740330,21118,2852,1,West One (Shine On Me),The Crack/Grin And Bear It,The Ruts,1980
1740335,21118,3857,2,Breakdown,In Between Dreams,Jack Johnson,2005
1740338,21118,4366,1,Slow Jamz (Feat. Kanye West & Jamie Foxx) (Edited Album Version),Kamikaze,Twista feat. Kayne West & Jamie Foxx,2004
1740346,21118,4954,1,The Maestro,Check Your Head,Beastie Boys,1992
1740349,21118,5367,4,Float On,Float On,Modest Mouse,2003
1740351,21118,5531,1,Secrets,Waking Up,OneRepublic,2009
1740352,21118,5645,1,Représente,Fat Come Back,Alliance Ethnik,1999
1740357,21118,5894,2,Caring Is Creepy,Garden State - Music From The Motion Picture,The Shins,2001
1740359,21118,6084,1,Red Right Ankle,Her Majesty The Decemberists,The Decemberists,2003
1740361,21118,6378,2,Sayonara-Nostalgia,Yuugata Generation,Base Ball Bear,2005
1740362,21118,6448,1,Wild World,Tea For The Tillerman,Cat Stevens,1970
1740364,21118,6735,1,If It Means A Lot To You,Homesick [Special Edition],A Day To Remember,2009
1740366,21118,6817,5,First Day Of My Life (Single Version),First Day Of My Life,Bright Eyes,2005
1740368,21118,7028,2,The Middle,Bleed American,Jimmy Eat World,2001
1740369,21118,7321,3,Bubble Toes,Brushfire Fairytales,Jack Johnson,2000
1740371,21118,7438,2,Robot Soul (Radio Edit),Robot Soul,Cosmo Vitelli,0
1740372,21118,7496,1,The Gift,We Don't Need To Whisper,Angels and Airwaves,2006
1740375,21118,7780,3,Home,Up From Below,Edward Sharpe & The Magnetic Zeros,2009
1740378,21118,8190,1,Phantom Limb (Album),Wincing The Night Away,The Shins,2007
1740379,21118,8272,2,Australia (Album),Australia,The Shins,2007
1740382,21118,8610,2,16 Candles,16 Candles,The Crests,1988
1740386,21118,9139,1,Half Of My Heart,Battle Studies,John Mayer,0
1740388,21118,9391,1,All I Do Is Win (feat. T-Pain_ Ludacris_ Snoop Dogg & Rick Ross),Victory,DJ Khaled,2010
1740396,58143,229,1,Everything In Its Right Place,The Best Of,Radiohead,2000
1740399,58143,591,4,Keep The Car Running,Neon Bible,Arcade Fire,2007
1740403,58143,731,2,Last Day Of Our Love,One Too Many Hearts,the bird and the bee,2008
1740404,58143,757,1,Heavy Water,Antidotes,Foals,2008
1740424,58143,1696,1,Tribulations,LCD Soundsystem,LCD Soundsystem,2005
1740450,58143,2869,4,Taylor,On And On,Jack Johnson,2003
1740459,58143,3357,4,No Cars Go,Neon Bible,Arcade Fire,2003
1740460,58143,3518,1,Daft Punk Is Playing At My House,Daft Punk Is Playing At My House,LCD Soundsystem,2005
1740463,58143,3658,1,Flume,For Emma_ Forever Ago,Bon Iver,2007
1740483,58143,4806,1,Who Can Compare,Let's Not Forget The Story,Foolish Things,2006
1740491,58143,5158,2,Thriller,The Essential Michael Jackson,Michael Jackson,1982
1740504,58143,6191,1,Recycled Air (Album),Give Up,Postal Service,2003
1740505,58143,6246,1,Canada,The End Is Here,Five Iron Frenzy,0
1740529,58143,7737,1,Birds and the Bees,the bird and the bee,the bird and the bee,2007
1740531,58143,7780,2,Home,Up From Below,Edward Sharpe & The Magnetic Zeros,2009
1740539,58143,8272,2,Australia (Album),Australia,The Shins,2007
1740545,58143,8656,1,Strangers In The Wind,In Ghost Colours,Cut Copy,2008
1740547,58143,8782,1,The World At Large,Good News For People Who Love Bad News,Modest Mouse,2004
1740565,58143,9447,1,Bonafied Lovin (Radio Edit),Bonafied Lovin,Chromeo,0
1740567,58143,9708,3,A Beggar On A Beach Of Gold,Beggar On A Beach Of Gold,Mike And The Mechanics,1995
1741786,31154,22,1,Halo,Doll Domination 3.0,The Pussycat Dolls,2008
1741795,31154,736,1,Stronger,Graduation,Kanye West,2007
1741800,31154,1281,2,Day 'N' Nite,R&B Yearbook,Kid Cudi Vs Crookers,2008
1741819,31154,3050,1,Terre Promise,77 Souter'1 Vol.2,O'Rosko Raricim,0
1741846,31154,5375,1,I Kissed A Girl,One Of The Boys (iTunes Exclusive),Katy Perry,2008
1741855,31154,6230,1,Billionaire [feat. Bruno Mars]  (Explicit Album Version),Billionaire [feat. Bruno Mars],Travie McCoy,0
1741869,31154,7196,1,I Don't Need A Man,R&B Divas,The Pussycat Dolls,2005
1741873,31154,7321,1,Bubble Toes,Brushfire Fairytales,Jack Johnson,2000
1741883,31154,8138,1,Drop The World,Drop The World,Lil Wayne / Eminem,0
1742766,20953,1664,5,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),Mozart - Eine kleine Nachtmusik,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,0
1742783,20953,2869,1,Taylor,On And On,Jack Johnson,2003
1742801,20953,4377,1,Psychotic Girl,Attack & Release,The Black Keys,2004
1742826,20953,5221,5,What You Know,Tourist History,Two Door Cinema Club,2010
1742830,20953,5706,2,Mykonos,Sun Giant,Fleet Foxes,2008
1742847,20953,6878,1,Ready For The Floor (Album Version),Best Of The Bands,Hot Chip,2007
1742852,20953,7057,1,Lump Sum,For Emma_ Forever Ago,Bon Iver,2007
1742855,20953,7224,1,Victoria (LP Version),Hit By A Train: The Best Of Old 97's,Old 97's,2006
1742859,20953,7636,1,Skinny Love,For Emma_ Forever Ago,Bon Iver,2007
1742866,20953,7921,2,Never Let You Go,My Worlds,Justin Bieber,2010
1744026,55633,393,1,Nah!,Up!,Shania Twain,2002
1744027,55633,396,1,Imma Be,THE E.N.D. (THE ENERGY NEVER DIES),Black Eyed Peas,2009
1744030,55633,617,1,Sincerité Et Jalousie,Simple Et Funky,Alliance Ethnik,0
1744037,55633,1225,1,Jamaica Roots II(Agora E Sempre),Nova Bis-Natiruts,Natiruts,0
1744043,55633,2115,2,Tive Sim,Nova Bis-Cartola,Cartola,1974
1744052,55633,2994,1,Elephant Gun,The Gulag Orkestar,Beirut,2006
1744054,55633,3074,3,Catch You Baby (Steve Pitron & Max Sanna Radio Edit),Catch You Baby,Lonnie Gordon,0
1744056,55633,3253,1,Piano Concerto No. 2 in G minor Op. 22 (2006 Digital Remaster): III.  Presto,Rachmaninov_ Piano Concerto No.3/ Saint-Saëns_ Piano Concerto No.2,Emil Gilels/Orchestre de la Société des Concerts du Conservatoire/André Cluytens,0
1744065,55633,4284,1,The Only Exception (Album Version),The Only Exception,Paramore,0
1744069,55633,4459,3,Frisch und g'sund,Musik mit Herz und Schwung,Die Mooskirchner,0
1744086,55633,6056,5,Waterfall,À La Carte,Triumvirat,1978
1744104,55633,7879,1,Empire State Of Mind (Part II) Broken Down,Empire State Of Mind (Part II) Broken Down,Alicia Keys,0
1744105,55633,7911,5,Heartbreak Warfare,Battle Studies,John Mayer,0
1744106,55633,7913,1,Invalid,Fermi Paradox,Tub Ring,2002
1744113,55633,8582,1,Use Somebody,Use Somebody,Kings Of Leon,2008
1744118,55633,9019,1,I Gotta Feeling,Todo Éxitos 2009,Black Eyed Peas,2009
1744119,55633,9096,5,Unite (2009 Digital Remaster),Hello Nasty (Remastered Edition),Beastie Boys,0
1744204,28676,21,2,Back Against The Wall,Cage The Elephant,Cage The Elephant,2008
1744206,28676,310,1,Seven Nation Army,Seven Nation Army,The White Stripes,2003
1744209,28676,412,1,Where Is My Mind?,Wave Of Mutilation: Best Of Pixies,Pixies,1988
1744212,28676,614,1,You're The One,If There Was A Way,Dwight Yoakam,1990
1744213,28676,674,4,Island In The Sun,Maladroit,Weezer,2001
1744222,28676,1248,1,American Idiot [feat. Green Day & The Cast Of American Idiot] (Album Version),The Original Broadway Cast Recording 'American Idiot' Featuring Green Day,Green Day,0
1744228,28676,1787,1,Help I'm Alive,Fantasies,Metric,2009
1744230,28676,2019,2,Oxford Comma (Album),Vampire Weekend,Vampire Weekend,2007
1744232,28676,2192,1,Heartbreakin' Wreck,Modbilly,The Boxmasters,2009
1744235,28676,2686,2,Vanilla Twilight,Ocean Eyes,Owl City,2009
1744241,28676,2859,1,Kiss With A Fist,Wild Child OST,Florence + The Machine,2009
1744242,28676,2898,1,Twilight Galaxy,Fantasies,Metric,2009
1744243,28676,2914,1,Billy Liar,Billy Liar (CD-Single),The Decemberists,2003
